1595316079.2428935,14.891401037255358
1595316079.3437943,14.891401037255358
1595316079.4446194,14.891401037255358
1595316079.545313,14.891401037255358
1595316079.6460166,14.891401037255358
1595316079.746824,14.891401037255358
1595316079.847678,14.891401037255358
1595316079.9486115,14.891401037255358
1595316080.0496793,14.891401037255358
1595316080.1507037,14.891401037255358
1595316080.2516634,14.891401037255358
1595316080.3525798,14.891401037255358
1595316080.453599,14.891401037255358
1595316080.5544753,14.891945554241564
1595316080.6554224,14.891945554241564
1595316080.7562873,14.891945554241564
1595316080.8572218,14.891945554241564
1595316080.9580579,14.891945554241564
1595316081.0588298,14.891945554241564
1595316081.1596446,14.891945554241564
1595316081.2607179,14.891945554241564
1595316081.3616672,14.891945554241564
1595316081.4624896,14.891945554241564
1595316081.5633216,14.891945554241564
1595316081.66417,14.891945554241564
1595316081.7649984,14.891945554241564
1595316081.8658483,14.891945554241564
1595316081.9666595,14.891945554241564
1595316082.0674634,14.891945554241564
1595316082.1683373,14.891945554241564
1595316082.2691696,14.891945554241564
1595316082.3699558,14.891945554241564
1595316082.4707751,14.891945554241564
1595316082.5716176,14.891945554241564
1595316082.6721191,14.891945554241564
1595316082.7729242,14.891945554241564
1595316082.8740563,14.891945554241564
1595316082.97497,14.891945554241564
1595316083.0757935,14.891945554241564
1595316083.1766055,14.891945554241564
1595316083.2774098,14.891945554241564
1595316083.3779047,14.891945554241564
1595316083.4786975,14.891945554241564
1595316083.57952,14.891945554241564
1595316083.680473,14.891945554241564
1595316083.7812977,14.891945554241564
1595316083.8821368,14.891945554241564
1595316083.983005,14.891945554241564
1595316084.083856,14.891945554241564
1595316084.1846871,14.891945554241564
1595316084.2855299,14.891945554241564
1595316084.3860166,14.891945554241564
1595316084.486821,14.891945554241564
1595316084.5876472,14.891945554241564
1595316084.6885114,14.891945554241564
1595316084.7889621,14.891945554241564
1595316084.8894014,14.891945554241564
1595316084.9898407,14.891945554241564
1595316085.0902658,14.891945554241564
1595316085.190728,14.891945554241564
1595316085.291196,14.891945554241564
1595316085.3916411,14.891945554241564
1595316085.4921122,14.891945554241564
1595316085.5929725,14.891945554241564
1595316085.6937737,14.891945554241564
1595316085.7944758,14.891945554241564
1595316085.8955424,14.891945554241564
1595316085.9964223,14.891945554241564
1595316086.09725,14.891945554241564
1595316086.1982567,14.891945554241564
1595316086.299306,14.891945554241564
1595316086.400383,14.891945554241564
1595316086.5013614,14.891945554241564
1595316086.6025004,14.891945554241564
1595316086.7035532,14.891945554241564
1595316086.8046224,14.891945554241564
1595316086.9056165,14.891945554241564
1595316087.0066674,14.891945554241564
1595316087.1075666,14.891945554241564
1595316087.2084234,14.891945554241564
1595316087.3088746,14.891945554241564
1595316087.4096668,14.891945554241564
1595316087.5105739,14.891945554241564
1595316087.6117382,14.891945554241564
1595316087.7127957,14.891945554241564
1595316087.8138433,14.891945554241564
1595316087.914908,14.891945554241564
1595316088.0158534,14.891945554241564
1595316088.116671,14.891945554241564
1595316088.217678,14.891945554241564
1595316088.318893,14.891945554241564
1595316088.4197555,14.891945554241564
1595316088.520513,14.891945554241564
1595316088.6214888,14.891945554241564
1595316088.7225106,14.891945554241564
1595316088.8236191,14.891945554241564
1595316088.924582,14.891945554241564
1595316089.0254521,14.891945554241564
1595316089.126436,14.891945554241564
1595316089.227415,14.891945554241564
1595316089.3284848,14.891945554241564
1595316089.4294744,14.891945554241564
1595316089.5301416,14.891945554241564
1595316089.631039,14.891945554241564
1595316089.7321413,14.891945554241564
1595316089.8329928,14.891945554241564
1595316089.9339962,14.891945554241564
1595316090.0350268,14.891945554241564
1595316090.135909,14.891945554241564
1595316090.2368598,14.891945554241564
1595316090.337873,14.891945554241564
1595316090.4386675,14.891945554241564
1595316090.5393338,14.891945554241564
1595316090.6404455,14.891945554241564
1595316090.7413445,14.891945554241564
1595316090.8423545,14.891945554241564
1595316090.9433672,14.891945554241564
1595316091.0444527,14.891945554241564
1595316091.1454446,14.891945554241564
1595316091.2463217,14.891945554241564
1595316091.3473623,14.891945554241564
1595316091.448445,14.891945554241564
1595316091.5492601,14.891945554241564
1595316091.6502903,14.891945554241564
1595316091.7513778,14.891945554241564
1595316091.8522475,14.891945554241564
1595316091.953083,14.891945554241564
1595316092.0541065,14.891945554241564
1595316092.1551476,14.891945554241564
1595316092.256225,14.891945554241564
