1595316079.3429675,0.0
1595316079.5445654,0.0
1595316079.7463455,9.9
1595316079.948432,0.0
1595316080.1505735,0.0
1595316080.3524241,0.0
1595316080.5543196,0.0
1595316080.7560403,0.0
1595316080.9575956,0.0
1595316081.1592143,0.0
1595316081.3609111,10.0
1595316081.5628293,0.0
1595316081.7646058,10.0
1595316081.9661577,0.0
1595316082.1677094,0.0
1595316082.3692563,10.0
1595316082.5709646,0.0
1595316082.7722661,0.0
1595316082.9741952,0.0
1595316083.175844,0.0
1595316083.3771849,0.0
1595316083.5789118,0.0
1595316083.7807574,0.0
1595316083.982567,0.0
1595316084.1843953,10.0
1595316084.3855178,0.0
1595316084.5870304,0.0
1595316084.7881384,0.0
1595316084.9888363,0.0
1595316085.1896205,0.0
1595316085.390441,0.0
1595316085.5915582,0.0
1595316085.79306,0.0
1595316085.9948347,0.0
1595316086.1966588,0.0
1595316086.3984685,0.0
1595316086.6003623,0.0
1595316086.802059,10.0
1595316087.0035806,0.0
1595316087.2056303,0.0
1595316087.4069226,0.0
1595316087.608506,0.0
1595316087.8101285,0.0
1595316088.011742,0.0
1595316088.21344,10.0
1595316088.415145,0.0
1595316088.6165268,0.0
1595316088.8183024,10.0
1595316089.020061,0.0
1595316089.222046,0.0
1595316089.4235933,0.0
1595316089.6249096,0.0
1595316089.8266532,10.0
1595316090.0285006,0.0
1595316090.2302058,0.0
1595316090.4317274,0.0
1595316090.6330893,0.0
1595316090.8348289,0.0
1595316091.0366223,10.0
1595316091.2383082,0.0
1595316091.4400725,0.0
1595316091.6415179,0.0
1595316091.8430803,0.0
1595316092.0447838,0.0
1595316092.2467308,0.0
1595316092.4485095,0.0
1595316092.6497924,10.0
1595316092.8511393,0.0
1595316093.0526376,0.0
1595316093.2540429,10.0
1595316093.4559193,0.0
1595316093.6571405,0.0
1595316093.858836,0.0
1595316094.0606425,10.0
1595316094.2623947,0.0
1595316094.4642985,10.0
1595316094.6656055,0.0
1595316094.8672497,0.0
1595316095.0686698,0.0
1595316095.270543,0.0
1595316095.4724746,0.0
1595316095.6742244,0.0
1595316095.8754416,0.0
1595316096.0772533,0.0
1595316096.2789867,0.0
1595316096.480823,0.0
1595316096.6821437,0.0
1595316096.8837826,10.0
1595316097.0852969,0.0
1595316097.2871273,0.0
1595316097.4888697,0.0
1595316097.6906853,0.0
1595316097.8921804,10.0
1595316098.0937548,0.0
1595316098.2953122,0.0
1595316098.49702,0.0
1595316098.6987002,0.0
1595316098.9001033,0.0
1595316099.101994,0.0
1595316099.303875,0.0
1595316099.5052078,0.0
1595316099.7065396,10.0
1595316099.9077938,0.0
1595316100.1095116,0.0
1595316100.3111746,0.0
1595316100.5128348,0.0
1595316100.7146103,0.0
1595316100.916075,0.0
1595316101.117803,0.0
1595316101.319583,0.0
1595316101.5212536,0.0
